"product","date","revenue","units"
13890,2011-08-01,31082,875
13892,2011-08-01,72114,944
13893,2011-08-01,16103,1556
13894,2011-08-01,7500,2
13917,2011-08-01,0,1
13930,2011-08-01,22349,1281
13931,2011-08-01,54751,1584
13934,2011-08-01,50053,925
13935,2011-08-01,144288,11
13936,2011-08-01,107667,854
13938,2011-08-01,86175,144
13940,2011-08-01,82567,92
14105,2011-08-01,3015,2
14128,2011-08-01,0,1
14193,2011-08-01,0,1
14339,2011-08-01,0,1
14365,2011-08-01,0,1
14371,2011-08-01,3900,648
14427,2011-08-01,0,1
14453,2011-08-01,16391,196
14521,2011-08-01,0,1
14618,2011-08-01,0,1
14821,2011-08-01,0,1
14835,2011-08-01,0,1
14840,2011-08-01,7208,990
15071,2011-08-01,7370,181
15096,2011-08-01,12900,1376
15159,2011-08-01,51258,1505
15209,2011-08-01,34393,964
15218,2011-08-01,0,1
15229,2011-08-01,0,1
15281,2011-08-01,0,1
15285,2011-08-01,38574,805
15358,2011-08-01,21358,1477
15575,2011-08-01,24210,836
15649,2011-08-01,40670,230
15735,2011-08-01,19361,824
15766,2011-08-01,11631,32
15840,2011-08-01,4634,1251
15953,2011-08-01,32539,990
15982,2011-08-01,6440,1736
16025,2011-08-01,3433,989
16183,2011-08-01,0,1
16353,2011-08-01,98088,282
16626,2011-08-01,0,1
16717,2011-08-01,0,1
16738,2011-08-01,0,1
16761,2011-08-01,42890,1383
16892,2011-08-01,0,1
16902,2011-08-01,0,1
16909,2011-08-01,7917,1387
17153,2011-08-01,208722,991
17158,2011-08-01,19712,1766
17341,2011-08-01,40000,1038
17342,2011-08-01,0,1
17356,2011-08-01,0,1
17370,2011-08-01,16977,305
17598,2011-08-01,0,1
17752,2011-08-01,0,1
17790,2011-08-01,0,1
17876,2011-08-01,75320,940
17960,2011-08-01,14400,1431
17970,2011-08-01,15842,1633
17989,2011-08-01,0,1
18079,2011-08-01,0,1
18105,2011-08-01,8873,702
18164,2011-08-01,35499,1353
18214,2011-08-01,0,1
18223,2011-08-01,10629,781
18375,2011-08-01,10119,98
18416,2011-08-01,0,1
859,2011-08-08,22295,3
863,2011-08-08,2563,1442
869,2011-08-08,15150,1420
871,2011-08-08,33455,969
880,2011-08-08,0,1
881,2011-08-08,5048,3
883,2011-08-08,10015,853
890,2011-08-08,17910,1766
892,2011-08-08,10904,365
893,2011-08-08,8620,1237
894,2011-08-08,9225,1329
959,2011-08-08,0,1
963,2011-08-08,0,1
969,2011-08-08,0,1
971,2011-08-08,0,1
980,2011-08-08,0,1
981,2011-08-08,0,1
983,2011-08-08,0,1
990,2011-08-08,0,1
992,2011-08-08,0,1
993,2011-08-08,0,1
994,2011-08-08,0,1
1799,2011-08-08,5300,940
1800,2011-08-08,5778,1105
1802,2011-08-08,10069,1409
2022,2011-08-08,23147,782
2031,2011-08-08,0,1
2060,2011-08-08,0,1
2080,2011-08-08,0,1
2083,2011-08-08,0,1
2155,2011-08-08,0,1
2186,2011-08-08,0,1
2250,2011-08-08,0,1
2261,2011-08-08,0,1
2286,2011-08-08,7369,1568
2332,2011-08-08,10387,1078
2342,2011-08-08,11474,995
2371,2011-08-08,0,1
2394,2011-08-08,20235,1589
2673,2011-08-08,0,1
2692,2011-08-08,13587,1557
2810,2011-08-08,3659,649
2825,2011-08-08,0,1
2897,2011-08-08,0,1
3004,2011-08-08,26329,63
3005,2011-08-08,29405,564
3006,2011-08-08,22493,1468
3031,2011-08-08,78941,366
3130,2011-08-08,69259,366
3207,2011-08-08,29317,63
3278,2011-08-08,19985,865
3384,2011-08-08,0,1
3428,2011-08-08,8348,424
3431,2011-08-08,6376,887
3432,2011-08-08,7929,1837
3437,2011-08-08,6613,1079
3451,2011-08-08,0,1
3518,2011-08-08,4425,2
3547,2011-08-08,0,1
3707,2011-08-08,0,1
3738,2011-08-08,11765,940
3768,2011-08-08,3956,330
3822,2011-08-08,5700,648
3841,2011-08-08,40651,694
3982,2011-08-08,2552,1767
4058,2011-08-08,11126,749
4145,2011-08-08,0,1
4216,2011-08-08,0,1
4329,2011-08-08,0,1
4376,2011-08-08,2632,1837
4402,2011-08-08,2320,1707
4404,2011-08-08,2953,1837
4413,2011-08-08,2365,4
4445,2011-08-08,2616,1784
4620,2011-08-08,0,1
4636,2011-08-08,0,1
4652,2011-08-08,3122,98
5034,2011-08-08,18008,895
5097,2011-08-08,0,1
5106,2011-08-08,0,1
5204,2011-08-08,49301,366
5239,2011-08-08,0,1
5257,2011-08-08,9482,1766
5277,2011-08-08,0,1
5309,2011-08-08,18472,1525
5328,2011-08-08,0,1
5429,2011-08-08,0,1
5434,2011-08-08,26575,169
5545,2011-08-08,10421,1291
5546,2011-08-08,12175,1140
5587,2011-08-08,0,1
5621,2011-08-08,10157,990
5694,2011-08-08,0,1
5770,2011-08-08,0,1
5802,2011-08-08,24898,230
5805,2011-08-08,37613,340
5828,2011-08-08,45708,1455
5855,2011-08-08,213123,406
5928,2011-08-08,1350,2
5933,2011-08-08,5538,1568
5942,2011-08-08,6987,491
5950,2011-08-08,0,1
5977,2011-08-08,22751,1622
5980,2011-08-08,41999,1619
5981,2011-08-08,48062,1544
5982,2011-08-08,64493,1263
5984,2011-08-08,64456,1811
5985,2011-08-08,167852,704
5987,2011-08-08,22469,409
5989,2011-08-08,62839,1418
5992,2011-08-08,24875,317
5995,2011-08-08,2900,2
5996,2011-08-08,13952,582
6009,2011-08-08,2460,597
6010,2011-08-08,5423,1140
6011,2011-08-08,0,1
6014,2011-08-08,15713,322
6015,2011-08-08,20511,1105
6018,2011-08-08,15742,459
6019,2011-08-08,30602,1266
6022,2011-08-08,0,1
6023,2011-08-08,0,1
6024,2011-08-08,0,1
6025,2011-08-08,62305,1416
6026,2011-08-08,50194,1780
6032,2011-08-08,18444,1160
6050,2011-08-08,29281,907
6060,2011-08-08,12853,1666
6063,2011-08-08,37371,678
6064,2011-08-08,18701,143
6065,2011-08-08,14266,385
6066,2011-08-08,46603,1572
6075,2011-08-08,23228,1774
6076,2011-08-08,41069,1212
6078,2011-08-08,1290,2
6079,2011-08-08,7842,1111
6081,2011-08-08,39028,1739
6082,2011-08-08,38958,1304
6083,2011-08-08,20605,1252
6088,2011-08-08,0,1
6090,2011-08-08,0,1
6124,2011-08-08,101631,1785
6126,2011-08-08,35484,1437
6127,2011-08-08,71420,1250
6130,2011-08-08,76391,1631
6136,2011-08-08,32237,510
6145,2011-08-08,11780,648
6146,2011-08-08,4335,1181
6149,2011-08-08,6879,839
6152,2011-08-08,0,1
6160,2011-08-08,22690,2
6169,2011-08-08,15895,1420
6176,2011-08-08,9981,296
6179,2011-08-08,0,1
6210,2011-08-08,8071,169
6221,2011-08-08,101454,607
6235,2011-08-08,0,1
6249,2011-08-08,7694,143
6253,2011-08-08,0,1
6270,2011-08-08,8558,1353
6279,2011-08-08,0,1
6296,2011-08-08,17836,1491
6297,2011-08-08,17376,1472
6298,2011-08-08,16696,1339
6299,2011-08-08,14042,1290
6300,2011-08-08,11393,1204
6301,2011-08-08,11607,1159
6302,2011-08-08,3665,1251
6303,2011-08-08,0,1
6304,2011-08-08,2430,989
6305,2011-08-08,6960,2
6306,2011-08-08,19558,1251
6308,2011-08-08,10586,1353
6309,2011-08-08,8280,1014
6312,2011-08-08,20750,366
6313,2011-08-08,13509,1525
6316,2011-08-08,5753,143
6317,2011-08-08,5705,225
6318,2011-08-08,0,1
6365,2011-08-08,0,1
6504,2011-08-08,0,1
6643,2011-08-08,0,1
6675,2011-08-08,0,1
6706,2011-08-08,5343,1237
6709,2011-08-08,0,1
6761,2011-08-08,17693,212
6799,2011-08-08,0,1
6808,2011-08-08,11732,1633
6814,2011-08-08,13186,24
6818,2011-08-08,10041,1655
6882,2011-08-08,0,1
6932,2011-08-08,0,1
6969,2011-08-08,0,1
6971,2011-08-08,8378,1811
7165,2011-08-08,24410,1140
7198,2011-08-08,22714,1079
7270,2011-08-08,17700,1442
7327,2011-08-08,0,1
7489,2011-08-08,0,1
7769,2011-08-08,11117,174
7770,2011-08-08,41926,1622
7800,2011-08-08,30562,1310
7916,2011-08-08,0,1
7979,2011-08-08,25174,737
7994,2011-08-08,86421,892
8033,2011-08-08,116962,193
8035,2011-08-08,49483,1344
8098,2011-08-08,16021,828
8123,2011-08-08,5616,1280
8153,2011-08-08,40384,1696
8188,2011-08-08,26912,217
8207,2011-08-08,7070,1329
8214,2011-08-08,0,1
8231,2011-08-08,3770,1182
8246,2011-08-08,0,1
8288,2011-08-08,0,1
8348,2011-08-08,3937,1073
8421,2011-08-08,0,1
8478,2011-08-08,0,1
8504,2011-08-08,0,1
8642,2011-08-08,92104,901
8676,2011-08-08,25188,1376
8717,2011-08-08,6076,352
8789,2011-08-08,154747,281
8842,2011-08-08,6920,1492
9097,2011-08-08,15318,250
9257,2011-08-08,21236,744
9318,2011-08-08,0,1
9362,2011-08-08,0,1
9442,2011-08-08,0,1
9453,2011-08-08,0,1
9686,2011-08-08,0,1
9711,2011-08-08,0,1
9932,2011-08-08,17705,1205
10020,2011-08-08,0,1
10230,2011-08-08,174987,1124
10233,2011-08-08,115171,784
10255,2011-08-08,0,1
10316,2011-08-08,0,1
10448,2011-08-08,0,1
10511,2011-08-08,4425,2
10524,2011-08-08,0,1
10653,2011-08-08,0,1
10772,2011-08-08,0,1
10810,2011-08-08,0,1
11004,2011-08-08,14150,90
11270,2011-08-08,0,1
11271,2011-08-08,0,1
11379,2011-08-08,46920,306
11434,2011-08-08,0,1
11486,2011-08-08,0,1
11600,2011-08-08,0,1
11613,2011-08-08,0,1
11637,2011-08-08,0,1
11652,2011-08-08,0,1
11655,2011-08-08,17186,1811
11750,2011-08-08,0,1
11789,2011-08-08,0,1
11805,2011-08-08,0,1
11822,2011-08-08,0,1
11825,2011-08-08,20290,1655
11827,2011-08-08,0,1
11834,2011-08-08,0,1
11889,2011-08-08,0,1
11961,2011-08-08,0,1
11971,2011-08-08,45011,1651
11975,2011-08-08,6200,1329
12002,2011-08-08,0,1
12006,2011-08-08,4220,2
12091,2011-08-08,0,1
12166,2011-08-08,0,1
12202,2011-08-08,20527,1395
12223,2011-08-08,0,1
12316,2011-08-08,4600,2
12400,2011-08-08,18870,989
12538,2011-08-08,6290,2
12600,2011-08-08,0,1
12615,2011-08-08,15946,1392
12670,2011-08-08,17863,1461
12760,2011-08-08,0,1
12807,2011-08-08,0,1
12976,2011-08-08,35611,841
13062,2011-08-08,10940,780
13079,2011-08-08,3936,1811
13080,2011-08-08,0,1
13082,2011-08-08,3050,2
13083,2011-08-08,4650,2
13084,2011-08-08,8737,969
13085,2011-08-08,6196,1223
13086,2011-08-08,13267,196
13087,2011-08-08,8474,90
13089,2011-08-08,23101,1266
13091,2011-08-08,3365,2
13092,2011-08-08,0,1
13111,2011-08-08,9168,979
13117,2011-08-08,9382,814
13118,2011-08-08,8935,1387
13147,2011-08-08,18052,944
13150,2011-08-08,9061,1376
13173,2011-08-08,31563,554
13200,2011-08-08,0,1
13201,2011-08-08,2425,648
13210,2011-08-08,13829,1042
13213,2011-08-08,8384,358
13216,2011-08-08,0,1
13217,2011-08-08,16181,1194
13225,2011-08-08,10355,530
13235,2011-08-08,18707,1395
13241,2011-08-08,13779,875
13243,2011-08-08,26221,1343
13244,2011-08-08,10824,1044
13259,2011-08-08,18578,917
13262,2011-08-08,7274,234
13263,2011-08-08,0,1
13270,2011-08-08,10458,1365
13273,2011-08-08,11492,1102
13288,2011-08-08,11543,1536
13290,2011-08-08,12120,385
13294,2011-08-08,18939,654
13296,2011-08-08,9470,135
13298,2011-08-08,76598,934
13300,2011-08-08,6207,1755
13301,2011-08-08,10902,416
13302,2011-08-08,7677,1755
13304,2011-08-08,29699,1425
13305,2011-08-08,44448,1545
13309,2011-08-08,12582,1102
13311,2011-08-08,11736,986
13313,2011-08-08,9156,836
13314,2011-08-08,26717,1010
13315,2011-08-08,53902,533
13320,2011-08-08,20487,1016
13323,2011-08-08,0,1
13325,2011-08-08,0,1
13326,2011-08-08,34136,997
13331,2011-08-08,10387,1385
13332,2011-08-08,22399,906
13334,2011-08-08,0,1
13336,2011-08-08,9777,989
13337,2011-08-08,16103,3
13344,2011-08-08,29407,881
13347,2011-08-08,0,1
13349,2011-08-08,7810,453
13359,2011-08-08,13200,621
13362,2011-08-08,0,1
13364,2011-08-08,38245,1533
13367,2011-08-08,2798,72
13370,2011-08-08,0,1
13374,2011-08-08,9520,785
13380,2011-08-08,12083,1049
13381,2011-08-08,16551,1337
13382,2011-08-08,18998,1432
13383,2011-08-08,36876,232
13384,2011-08-08,14156,1227
13385,2011-08-08,14052,1358
13402,2011-08-08,9000,1090
13403,2011-08-08,7058,915
13405,2011-08-08,3047,969
13406,2011-08-08,0,1
13407,2011-08-08,5328,1801
13414,2011-08-08,0,1
13416,2011-08-08,3928,1589
13426,2011-08-08,38370,475
13428,2011-08-08,9839,535
13429,2011-08-08,10907,535
13432,2011-08-08,5688,1266
13433,2011-08-08,7549,678
13438,2011-08-08,24078,1410
13439,2011-08-08,26326,1010
13443,2011-08-08,14336,292
13444,2011-08-08,6823,744
13446,2011-08-08,14690,2
13453,2011-08-08,7012,32
13458,2011-08-08,30930,907
13461,2011-08-08,91561,839
13463,2011-08-08,462624,1508
13464,2011-08-08,111325,3
13467,2011-08-08,92907,535
13482,2011-08-08,10032,1237
13499,2011-08-08,0,1
13515,2011-08-08,16938,1802
13520,2011-08-08,34643,463
13526,2011-08-08,21100,1437
13527,2011-08-08,29559,836
13528,2011-08-08,105988,1581
13531,2011-08-08,23811,1315
13532,2011-08-08,44398,1426
13533,2011-08-08,12327,1186
13535,2011-08-08,0,1
13537,2011-08-08,0,1
13550,2011-08-08,0,1
13554,2011-08-08,0,1
13556,2011-08-08,128752,91
13561,2011-08-08,7992,609
13571,2011-08-08,8791,24
13574,2011-08-08,7086,1047
13582,2011-08-08,26259,1292
13594,2011-08-08,14406,1568
13595,2011-08-08,33918,1442
13596,2011-08-08,58817,1665
13600,2011-08-08,16528,1503
13604,2011-08-08,43115,781
13611,2011-08-08,11295,1745
13615,2011-08-08,121303,890
13627,2011-08-08,5614,251
13628,2011-08-08,6050,488
13629,2011-08-08,8479,220
13633,2011-08-08,13692,1021
13637,2011-08-08,26373,1383
13643,2011-08-08,27471,976
13644,2011-08-08,62827,1141
13645,2011-08-08,19075,1365
13650,2011-08-08,4703,453
13651,2011-08-08,6133,893
13653,2011-08-08,34620,40
13658,2011-08-08,11815,234
13663,2011-08-08,7830,1079
13664,2011-08-08,0,1
13666,2011-08-08,6799,545
13684,2011-08-08,38285,1611
13685,2011-08-08,16160,337
13688,2011-08-08,10802,924
13781,2011-08-08,32036,264
13782,2011-08-08,22064,1421
13790,2011-08-08,21978,1080
13792,2011-08-08,13801,741
13796,2011-08-08,21377,1103
13797,2011-08-08,40607,1625
13805,2011-08-08,23578,535
13890,2011-08-08,28325,782
13892,2011-08-08,73152,959
13893,2011-08-08,6810,2
13894,2011-08-08,14100,648
13917,2011-08-08,0,1
13930,2011-08-08,21816,1281
13931,2011-08-08,61762,1650
13934,2011-08-08,48062,898
13935,2011-08-08,145466,28
13936,2011-08-08,111329,924
13938,2011-08-08,85340,147
13940,2011-08-08,90630,159
14105,2011-08-08,0,1
14128,2011-08-08,5850,2
14193,2011-08-08,0,1
14339,2011-08-08,0,1
14365,2011-08-08,7800,648
14371,2011-08-08,0,1
14427,2011-08-08,0,1
14453,2011-08-08,15249,220
14521,2011-08-08,0,1
14618,2011-08-08,0,1
14821,2011-08-08,0,1
14835,2011-08-08,0,1
14840,2011-08-08,5125,887
15071,2011-08-08,6067,72
15096,2011-08-08,15843,1503
15159,2011-08-08,47120,1446
15209,2011-08-08,29432,875
15218,2011-08-08,0,1
15229,2011-08-08,6400,1181
15281,2011-08-08,0,1
15285,2011-08-08,39450,863
15358,2011-08-08,18952,1406
15575,2011-08-08,27999,966
15649,2011-08-08,32783,1845
15735,2011-08-08,18521,754
15766,2011-08-08,12361,234
15840,2011-08-08,5610,1305
15953,2011-08-08,28899,415
15982,2011-08-08,7589,143
16025,2011-08-08,10770,989
16183,2011-08-08,0,1
16353,2011-08-08,87989,204
16626,2011-08-08,0,1
16717,2011-08-08,0,1
16738,2011-08-08,0,1
16761,2011-08-08,38636,1352
16892,2011-08-08,0,1
16902,2011-08-08,0,1
16909,2011-08-08,8745,1492
17153,2011-08-08,169652,832
17158,2011-08-08,27960,648
17341,2011-08-08,34819,1182
17342,2011-08-08,0,1
17356,2011-08-08,0,1
17370,2011-08-08,15901,535
17598,2011-08-08,0,1
17752,2011-08-08,0,1
17790,2011-08-08,0,1
17876,2011-08-08,86404,1455
17960,2011-08-08,15054,1468
17970,2011-08-08,12588,1353
17989,2011-08-08,0,1
18079,2011-08-08,0,1
18105,2011-08-08,3662,250
18164,2011-08-08,34534,1305
18214,2011-08-08,0,1
18223,2011-08-08,8843,915
18375,2011-08-08,10568,306
18416,2011-08-08,0,1
859,2011-08-15,8490,1181
863,2011-08-15,7530,1160
869,2011-08-15,5954,814
871,2011-08-15,3665,648
880,2011-08-15,0,1
881,2011-08-15,4000,2
883,2011-08-15,10914,1073
890,2011-08-15,0,1
892,2011-08-15,7888,1665
893,2011-08-15,9733,1557
894,2011-08-15,10316,415
959,2011-08-15,0,1
963,2011-08-15,0,1
969,2011-08-15,0,1
971,2011-08-15,0,1
980,2011-08-15,0,1
981,2011-08-15,0,1
983,2011-08-15,0,1
990,2011-08-15,0,1
992,2011-08-15,0,1
993,2011-08-15,0,1
994,2011-08-15,0,1
1799,2011-08-15,5039,1014
1800,2011-08-15,4388,915
1802,2011-08-15,10631,1443
2022,2011-08-15,25438,888
2031,2011-08-15,3090,2
2060,2011-08-15,0,1
2080,2011-08-15,0,1
2083,2011-08-15,0,1
2155,2011-08-15,0,1
2186,2011-08-15,0,1
2250,2011-08-15,0,1
2261,2011-08-15,0,1
2286,2011-08-15,6785,1536
2332,2011-08-15,10616,1095
2342,2011-08-15,10220,832
2371,2011-08-15,0,1
2394,2011-08-15,21741,1546
2673,2011-08-15,0,1
2692,2011-08-15,16686,1589
2810,2011-08-15,2748,1556
2825,2011-08-15,0,1
2897,2011-08-15,2110,2
3004,2011-08-15,21321,1821
3005,2011-08-15,29340,471
3006,2011-08-15,14905,1376
3031,2011-08-15,58850,1811
3130,2011-08-15,51200,1811
3207,2011-08-15,32538,225
3278,2011-08-15,20808,922
3384,2011-08-15,0,1
3428,2011-08-15,8025,520
3431,2011-08-15,7919,1330
3432,2011-08-15,11215,464
3437,2011-08-15,9627,1239
3451,2011-08-15,0,1
3518,2011-08-15,0,1
3547,2011-08-15,0,1
3707,2011-08-15,0,1
3738,2011-08-15,10874,1182
3768,2011-08-15,2705,143
3822,2011-08-15,19950,1556
3841,2011-08-15,42705,805
3982,2011-08-15,2244,4
4058,2011-08-15,11440,732
4145,2011-08-15,0,1
4216,2011-08-15,0,1
4329,2011-08-15,0,1
4376,2011-08-15,3574,373
4402,2011-08-15,2180,1774
4404,2011-08-15,2505,1845
4413,2011-08-15,3031,259
4445,2011-08-15,2471,1784
4620,2011-08-15,0,1
4636,2011-08-15,0,1
4652,2011-08-15,3047,81
5034,2011-08-15,17824,678
5097,2011-08-15,0,1
5106,2011-08-15,0,1
5204,2011-08-15,35954,1811
5239,2011-08-15,0,1
5257,2011-08-15,11771,479
5277,2011-08-15,0,1
5309,2011-08-15,16233,1409
5328,2011-08-15,0,1
5429,2011-08-15,0,1
5434,2011-08-15,20375,1784
5545,2011-08-15,12240,1054
5546,2011-08-15,12308,1266
5587,2011-08-15,0,1
5621,2011-08-15,10795,781
5694,2011-08-15,0,1
5770,2011-08-15,0,1
5802,2011-08-15,24552,143
5805,2011-08-15,37547,174
5828,2011-08-15,38995,1525
5855,2011-08-15,228645,436
5928,2011-08-15,0,1
5933,2011-08-15,5197,1514
5942,2011-08-15,7631,536
5950,2011-08-15,1580,648
5977,2011-08-15,16438,1546
5980,2011-08-15,40958,1593
5981,2011-08-15,49481,1542
5982,2011-08-15,67700,1273
5984,2011-08-15,49769,1611
5985,2011-08-15,165120,700
5987,2011-08-15,22185,373
5989,2011-08-15,70882,1464
5992,2011-08-15,21093,174
5995,2011-08-15,0,1
5996,2011-08-15,13200,754
6009,2011-08-15,2514,597
6010,2011-08-15,5131,1251
6011,2011-08-15,0,1
6014,2011-08-15,16727,431
6015,2011-08-15,22563,1090
6018,2011-08-15,17050,556
6019,2011-08-15,30464,1054
6022,2011-08-15,0,1
6023,2011-08-15,0,1
6024,2011-08-15,0,1
6025,2011-08-15,68188,1505
6026,2011-08-15,45003,1683
6032,2011-08-15,13283,1120
6050,2011-08-15,26654,875
6060,2011-08-15,20070,63
6063,2011-08-15,35064,409
6064,2011-08-15,19881,220
6065,2011-08-15,15095,513
6066,2011-08-15,49151,1612
6075,2011-08-15,13747,1353
6076,2011-08-15,34147,1102
6078,2011-08-15,7740,1442
6079,2011-08-15,10234,1306
6081,2011-08-15,39994,1788
6082,2011-08-15,33565,1159
6083,2011-08-15,18764,1144
6088,2011-08-15,0,1
6090,2011-08-15,0,1
6124,2011-08-15,110858,1838
6126,2011-08-15,36114,1450
6127,2011-08-15,79489,1342
6130,2011-08-15,80341,1673
6136,2011-08-15,32336,516
6145,2011-08-15,5890,2
6146,2011-08-15,5278,3
6149,2011-08-15,6232,865
6152,2011-08-15,0,1
6160,2011-08-15,20873,989
6169,2011-08-15,14547,1376
6176,2011-08-15,8325,259
6179,2011-08-15,0,1
6210,2011-08-15,11044,424
6221,2011-08-15,96250,565
6235,2011-08-15,0,1
6249,2011-08-15,6811,4
6253,2011-08-15,0,1
6270,2011-08-15,8152,1330
6279,2011-08-15,0,1
6296,2011-08-15,17779,1529
6297,2011-08-15,14319,1368
6298,2011-08-15,15409,1343
6299,2011-08-15,14913,1318
6300,2011-08-15,12730,1267
6301,2011-08-15,11825,1226
6302,2011-08-15,3823,1492
6303,2011-08-15,0,1
6304,2011-08-15,1910,989
6305,2011-08-15,6960,2
6306,2011-08-15,17928,1182
6308,2011-08-15,12795,1330
6309,2011-08-15,8791,781
6312,2011-08-15,22179,440
6313,2011-08-15,10089,1503
6316,2011-08-15,5545,196
6317,2011-08-15,7233,322
6318,2011-08-15,0,1
6365,2011-08-15,0,1
6504,2011-08-15,0,1
6643,2011-08-15,0,1
6675,2011-08-15,0,1
6706,2011-08-15,3486,781
6709,2011-08-15,0,1
6761,2011-08-15,16733,196
6799,2011-08-15,0,1
6808,2011-08-15,9891,1353
6814,2011-08-15,14383,1525
6818,2011-08-15,8755,1409
6882,2011-08-15,0,1
6932,2011-08-15,0,1
6969,2011-08-15,0,1
6971,2011-08-15,7679,24
7165,2011-08-15,38032,1431
7198,2011-08-15,19070,906
7270,2011-08-15,17700,989
7327,2011-08-15,0,1
7489,2011-08-15,0,1
7769,2011-08-15,12643,299
7770,2011-08-15,37781,1353
7800,2011-08-15,32607,1281
7916,2011-08-15,0,1
7979,2011-08-15,27215,841
7994,2011-08-15,79346,803
8033,2011-08-15,108630,131
8035,2011-08-15,47403,1306
8098,2011-08-15,15941,708
8123,2011-08-15,4394,1205
8153,2011-08-15,42346,1720
8188,2011-08-15,25333,163
8207,2011-08-15,2820,2
8214,2011-08-15,0,1
8231,2011-08-15,5011,1398
8246,2011-08-15,0,1
8288,2011-08-15,0,1
8348,2011-08-15,3288,1038
8421,2011-08-15,0,1
8478,2011-08-15,0,1
8504,2011-08-15,0,1
8642,2011-08-15,98734,921
8676,2011-08-15,30332,1557
8717,2011-08-15,7720,582
8789,2011-08-15,163517,240
8842,2011-08-15,8119,1611
9097,2011-08-15,24458,654
9257,2011-08-15,21963,940
9318,2011-08-15,0,1
9362,2011-08-15,0,1
9442,2011-08-15,0,1
9453,2011-08-15,0,1
9686,2011-08-15,0,1
9711,2011-08-15,22470,2
9932,2011-08-15,21276,1223
10020,2011-08-15,0,1
10230,2011-08-15,213992,1174
10233,2011-08-15,141301,818
10255,2011-08-15,0,1
10316,2011-08-15,0,1
10448,2011-08-15,0,1
10511,2011-08-15,5900,2
10524,2011-08-15,0,1
10653,2011-08-15,0,1
10772,2011-08-15,6515,989
10810,2011-08-15,0,1
11004,2011-08-15,12759,118
11270,2011-08-15,0,1
11271,2011-08-15,0,1
11379,2011-08-15,47820,251
11434,2011-08-15,0,1
11486,2011-08-15,0,1
11600,2011-08-15,0,1
11613,2011-08-15,0,1
11637,2011-08-15,0,1
11652,2011-08-15,0,1
11655,2011-08-15,12876,1633
11750,2011-08-15,0,1
11789,2011-08-15,0,1
11805,2011-08-15,18720,1442
11822,2011-08-15,0,1
11825,2011-08-15,21451,1801
11827,2011-08-15,0,1
11834,2011-08-15,0,1
11889,2011-08-15,0,1
11961,2011-08-15,0,1
11971,2011-08-15,57059,34
11975,2011-08-15,6290,648
12002,2011-08-15,0,1
12006,2011-08-15,0,1
12091,2011-08-15,0,1
12166,2011-08-15,0,1
12202,2011-08-15,19051,1344
12223,2011-08-15,0,1
12316,2011-08-15,0,1
12400,2011-08-15,0,1
12538,2011-08-15,6290,2
12600,2011-08-15,0,1
12615,2011-08-15,16293,1397
12670,2011-08-15,17799,1435
12760,2011-08-15,0,1
12807,2011-08-15,0,1
12976,2011-08-15,48814,1104
13062,2011-08-15,10386,785
13079,2011-08-15,4199,90
13080,2011-08-15,4010,2
13082,2011-08-15,0,1
13083,2011-08-15,9300,648
13084,2011-08-15,7751,969
13085,2011-08-15,7350,1341
13086,2011-08-15,10961,1736
13087,2011-08-15,9634,90
13089,2011-08-15,18570,969
13091,2011-08-15,6730,2
13092,2011-08-15,3580,2
13111,2011-08-15,7793,865
13117,2011-08-15,10938,1073
13118,2011-08-15,9367,1546
13147,2011-08-15,21389,1040
13150,2011-08-15,12061,1503
13173,2011-08-15,29911,481
13200,2011-08-15,0,1
13201,2011-08-15,2437,989
13210,2011-08-15,13831,1040
13213,2011-08-15,9308,445
13216,2011-08-15,0,1
13217,2011-08-15,14724,1138
13225,2011-08-15,8291,508
13235,2011-08-15,17994,1380
13241,2011-08-15,15051,875
13243,2011-08-15,26689,1349
13244,2011-08-15,11521,1051
13259,2011-08-15,19739,895
13262,2011-08-15,6946,32
13263,2011-08-15,0,1
13270,2011-08-15,11009,1330
13273,2011-08-15,13463,1271
13288,2011-08-15,13091,1644
13290,2011-08-15,11398,322
13294,2011-08-15,15828,496
13296,2011-08-15,10071,108
13298,2011-08-15,78839,864
13300,2011-08-15,6420,1707
13301,2011-08-15,7878,143
13302,2011-08-15,8699,1707
13304,2011-08-15,34802,1552
13305,2011-08-15,41822,1482
13309,2011-08-15,12685,1102
13311,2011-08-15,11814,991
13313,2011-08-15,10595,917
