"product","date","revenue","units","price"
6124,"2011-08-01",115509,44,2625.20454545455
6126,"2011-08-01",38141,1470,25.9462585034014
6127,"2011-08-01",61599,1150,53.564347826087
6130,"2011-08-01",90646,1751,51.7681324957167
6136,"2011-08-01",26846,348,77.1436781609195
6145,"2011-08-01",23560,1181,19.9491955969517
6146,"2011-08-01",4293,1442,2.97711511789182
6149,"2011-08-01",6556,878,7.46697038724374
6152,"2011-08-01",16970,2,8485
6160,"2011-08-01",22970,2,11485
6169,"2011-08-01",12926,1266,10.2101105845182
6176,"2011-08-01",9214,263,35.0342205323194
6179,"2011-08-01",0,1,0
6210,"2011-08-01",11888,634,18.7507886435331
6221,"2011-08-01",97166,594,163.579124579125
6235,"2011-08-01",0,1,0
6249,"2011-08-01",7929,1828,4.33752735229759
6253,"2011-08-01",0,1,0
6270,"2011-08-01",9463,1376,6.87718023255814
6279,"2011-08-01",0,1,0
6296,"2011-08-01",19655,1521,12.922419460881
6297,"2011-08-01",16887,1459,11.5743660041124
6298,"2011-08-01",18285,1405,13.0142348754448
6299,"2011-08-01",16655,1347,12.3645137342242
6300,"2011-08-01",14795,1320,11.2083333333333
6301,"2011-08-01",13102,1282,10.2199687987519
6302,"2011-08-01",4707,1589,2.96224040276904
6303,"2011-08-01",0,1,0
6304,"2011-08-01",3240,1665,1.94594594594595
6305,"2011-08-01",0,1,0
6306,"2011-08-01",23238,1140,20.3842105263158
6308,"2011-08-01",8911,1105,8.06425339366516
6309,"2011-08-01",8401,781,10.7567221510883
6312,"2011-08-01",22870,373,61.313672922252
6313,"2011-08-01",10423,1443,7.22314622314622
6316,"2011-08-01",6176,352,17.5454545454545
6317,"2011-08-01",7576,369,20.5311653116531
6318,"2011-08-01",0,1,0
6365,"2011-08-01",0,1,0
6504,"2011-08-01",0,1,0
6643,"2011-08-01",0,1,0
6675,"2011-08-01",0,1,0
6706,"2011-08-01",6260,1140,5.49122807017544
6709,"2011-08-01",0,1,0
6761,"2011-08-01",19360,143,135.384615384615
6799,"2011-08-01",0,1,0
6808,"2011-08-01",11268,1503,7.49700598802395
6814,"2011-08-01",12040,1568,7.67857142857143
6818,"2011-08-01",9682,1409,6.87154009936125
6882,"2011-08-01",0,1,0
6932,"2011-08-01",0,1,0
6969,"2011-08-01",0,1,0
6971,"2011-08-01",8018,1845,4.34579945799458
7165,"2011-08-01",31987,1291,24.7769171185128
7198,"2011-08-01",21461,1121,19.1445138269402
7270,"2011-08-01",5900,648,9.10493827160494
7327,"2011-08-01",0,1,0
7489,"2011-08-01",0,1,0
7769,"2011-08-01",14665,358,40.963687150838
7770,"2011-08-01",45124,1589,28.3977344241661
7800,"2011-08-01",38750,1389,27.8977681785457
7916,"2011-08-01",0,1,0
7979,"2011-08-01",28376,916,30.9781659388646
7994,"2011-08-01",99297,1011,98.2166172106825
8033,"2011-08-01",110318,138,799.405797101449
8035,"2011-08-01",49148,1361,36.1116825863336
8098,"2011-08-01",14407,782,18.423273657289
8123,"2011-08-01",6999,1579,4.43255224825839
8153,"2011-08-01",43248,1746,24.7697594501718
8188,"2011-08-01",27243,256,106.41796875
8207,"2011-08-01",4600,1665,2.76276276276276
8214,"2011-08-01",0,1,0
8231,"2011-08-01",3401,1140,2.98333333333333
8246,"2011-08-01",0,1,0
8288,"2011-08-01",0,1,0
8348,"2011-08-01",4265,1330,3.20676691729323
8421,"2011-08-01",0,1,0
8478,"2011-08-01",0,1,0
8504,"2011-08-01",0,1,0
8642,"2011-08-01",95460,942,101.337579617834
8676,"2011-08-01",25793,1341,19.234153616704
8717,"2011-08-01",9181,683,13.4421669106881
8789,"2011-08-01",204774,518,395.316602316602
8842,"2011-08-01",6472,1409,4.59332860184528
9097,"2011-08-01",20447,1697,12.0489098408957
9257,"2011-08-01",22256,744,29.9139784946237
9318,"2011-08-01",2940,648,4.53703703703704
9362,"2011-08-01",0,1,0
9442,"2011-08-01",0,1,0
9453,"2011-08-01",0,1,0
9686,"2011-08-01",0,1,0
9711,"2011-08-01",22470,2,11235
9932,"2011-08-01",21289,1341,15.8754660700969
10020,"2011-08-01",0,1,0
10230,"2011-08-01",182739,1173,155.787723785166
10233,"2011-08-01",122400,786,155.725190839695
10255,"2011-08-01",5900,648,9.10493827160494
10316,"2011-08-01",0,1,0
10448,"2011-08-01",0,1,0
10511,"2011-08-01",5900,648,9.10493827160494
10524,"2011-08-01",0,1,0
10653,"2011-08-01",0,1,0
10772,"2011-08-01",0,1,0
10810,"2011-08-01",0,1,0
11004,"2011-08-01",12542,1837,6.82743603701688
11270,"2011-08-01",0,1,0
11271,"2011-08-01",0,1,0
11379,"2011-08-01",41602,150,277.346666666667
11434,"2011-08-01",0,1,0
11486,"2011-08-01",0,1,0
11600,"2011-08-01",0,1,0
11613,"2011-08-01",0,1,0
11637,"2011-08-01",0,1,0
11652,"2011-08-01",0,1,0
11655,"2011-08-01",12669,1536,8.248046875
11750,"2011-08-01",0,1,0
11789,"2011-08-01",0,1,0
11805,"2011-08-01",4680,648,7.22222222222222
11822,"2011-08-01",0,1,0
11825,"2011-08-01",21077,1717,12.2754804892254
11827,"2011-08-01",0,1,0
11834,"2011-08-01",0,1,0
11889,"2011-08-01",0,1,0
11961,"2011-08-01",0,1,0
11971,"2011-08-01",45339,1688,26.8595971563981
11975,"2011-08-01",7124,1665,4.27867867867868
12002,"2011-08-01",0,1,0
12006,"2011-08-01",4220,648,6.51234567901235
12091,"2011-08-01",0,1,0
12166,"2011-08-01",0,1,0
12202,"2011-08-01",20160,1356,14.8672566371681
12223,"2011-08-01",0,1,0
12316,"2011-08-01",0,1,0
12400,"2011-08-01",6290,2,3145
12538,"2011-08-01",6290,1329,4.73288186606471
12600,"2011-08-01",0,1,0
12615,"2011-08-01",15394,1344,11.453869047619
12670,"2011-08-01",15677,1391,11.2703091301222
12760,"2011-08-01",0,1,0
12807,"2011-08-01",0,1,0
12976,"2011-08-01",34937,859,40.6717112922002
13062,"2011-08-01",9260,716,12.9329608938547
13079,"2011-08-01",3910,1784,2.19170403587444
13080,"2011-08-01",7440,648,11.4814814814815
13082,"2011-08-01",6100,1181,5.16511430990686
13083,"2011-08-01",6200,1181,5.2497883149873
13084,"2011-08-01",11975,1038,11.5366088631985
13085,"2011-08-01",7205,1409,5.11355571327182
13086,"2011-08-01",12786,63,202.952380952381
13087,"2011-08-01",11280,259,43.5521235521236
13089,"2011-08-01",18645,1038,17.9624277456647
13091,"2011-08-01",6730,648,10.3858024691358
13092,"2011-08-01",0,1,0
13111,"2011-08-01",8577,970,8.84226804123711
13117,"2011-08-01",11140,1237,9.00565885206144
13118,"2011-08-01",9864,1525,6.46819672131148
13147,"2011-08-01",13559,1821,7.44590884129599
13150,"2011-08-01",8708,1182,7.36717428087986
13173,"2011-08-01",37302,707,52.7609618104668
13200,"2011-08-01",2400,2,1200
13201,"2011-08-01",4920,1181,4.16596104995766
13210,"2011-08-01",13644,1029,13.2594752186589
13213,"2011-08-01",8868,491,18.061099796334
13216,"2011-08-01",0,1,0
13217,"2011-08-01",16188,1189,13.6148023549201
13225,"2011-08-01",9441,520,18.1557692307692
13235,"2011-08-01",19527,1450,13.4668965517241
13241,"2011-08-01",14453,870,16.6126436781609
13243,"2011-08-01",29679,1405,21.1238434163701
13244,"2011-08-01",11796,1080,10.9222222222222
13259,"2011-08-01",18617,875,21.2765714285714
13262,"2011-08-01",6984,98,71.265306122449
13263,"2011-08-01",0,1,0
13270,"2011-08-01",10800,1251,8.63309352517986
13273,"2011-08-01",13237,1204,10.9941860465116
13288,"2011-08-01",14011,1717,8.16016307513104
13290,"2011-08-01",15593,604,25.8162251655629
13294,"2011-08-01",14233,572,24.8828671328671
13296,"2011-08-01",10602,366,28.9672131147541
13298,"2011-08-01",78697,961,81.8907388137357
13300,"2011-08-01",5504,1600,3.44
13301,"2011-08-01",10800,403,26.7990074441687
13302,"2011-08-01",8866,1774,4.99774520856821
13304,"2011-08-01",37730,1610,23.4347826086957
13305,"2011-08-01",44923,1555,28.8893890675241
13309,"2011-08-01",12954,1114,11.6283662477558
13311,"2011-08-01",11056,988,11.1902834008097
13313,"2011-08-01",10259,883,11.6183465458664
13314,"2011-08-01",26914,971,27.7178166838311
13315,"2011-08-01",52833,500,105.666
13320,"2011-08-01",19388,1001,19.3686313686314
13323,"2011-08-01",0,1,0
13325,"2011-08-01",0,1,0
13326,"2011-08-01",25562,703,36.3613086770982
13331,"2011-08-01",11220,1406,7.9800853485064
13332,"2011-08-01",25395,979,25.9397344228805
13334,"2011-08-01",0,1,0
13336,"2011-08-01",9805,648,15.1311728395062
13337,"2011-08-01",8297,1329,6.24303987960873
13344,"2011-08-01",25942,745,34.8214765100671
13347,"2011-08-01",0,1,0
13349,"2011-08-01",9727,749,12.9866488651535
13359,"2011-08-01",15334,775,19.7858064516129
13362,"2011-08-01",3840,1665,2.30630630630631
13364,"2011-08-01",48320,1594,30.3136762860728
13367,"2011-08-01",2683,81,33.1234567901235
13370,"2011-08-01",0,1,0
13374,"2011-08-01",11763,953,12.3431269674711
13380,"2011-08-01",14104,1103,12.7869446962829
13381,"2011-08-01",17305,1380,12.5398550724638
13382,"2011-08-01",20260,1513,13.3906146728354
13383,"2011-08-01",38146,280,136.235714285714
13384,"2011-08-01",14069,1224,11.4942810457516
13385,"2011-08-01",13914,1331,10.4537941397446
13402,"2011-08-01",8524,1054,8.08728652751423
13403,"2011-08-01",8211,853,9.62602579132474
13405,"2011-08-01",3925,1398,2.80758226037196
13406,"2011-08-01",2940,989,2.9726996966633
13407,"2011-08-01",4667,1755,2.65925925925926
13414,"2011-08-01",0,1,0
13416,"2011-08-01",3257,1398,2.32975679542203
13426,"2011-08-01",43229,629,68.7265500794913
13428,"2011-08-01",12603,415,30.3686746987952
13429,"2011-08-01",13464,479,28.1085594989562
13432,"2011-08-01",7150,1316,5.43313069908815
13433,"2011-08-01",7554,703,10.7453769559033
13438,"2011-08-01",26598,1459,18.2302947224126
13439,"2011-08-01",29567,1085,27.2506912442396
13443,"2011-08-01",15598,292,53.4178082191781
13444,"2011-08-01",4834,305,15.8491803278689
13446,"2011-08-01",13990,2,6995
13453,"2011-08-01",6309,1644,3.83759124087591
13458,"2011-08-01",23118,687,33.6506550218341
13461,"2011-08-01",91693,828,110.740338164251
13463,"2011-08-01",508361,1562,325.455185659411
13464,"2011-08-01",73699,97,759.783505154639
13467,"2011-08-01",101680,250,406.72
13482,"2011-08-01",14376,1503,9.56487025948104
13499,"2011-08-01",0,1,0
13515,"2011-08-01",16915,1775,9.52957746478873
13520,"2011-08-01",35325,469,75.319829424307
13526,"2011-08-01",22298,1461,15.2621492128679
13527,"2011-08-01",31190,916,34.0502183406114
13528,"2011-08-01",98121,1540,63.7149350649351
13531,"2011-08-01",27679,1418,19.5197461212976
13532,"2011-08-01",39950,1377,29.0123456790123
13533,"2011-08-01",12013,1131,10.6215738284704
13535,"2011-08-01",0,1,0
13537,"2011-08-01",0,1,0
13550,"2011-08-01",0,1,0
13554,"2011-08-01",0,1,0
13556,"2011-08-01",124137,76,1633.38157894737
13561,"2011-08-01",8006,564,14.1950354609929
13571,"2011-08-01",10641,1828,5.82111597374179
13574,"2011-08-01",8157,1194,6.83165829145729
13582,"2011-08-01",24691,1265,19.5185770750988
13594,"2011-08-01",17641,1600,11.025625
13595,"2011-08-01",29535,1329,22.2234762979684
13596,"2011-08-01",55205,1329,41.5387509405568
13600,"2011-08-01",14426,1455,9.91477663230241
13604,"2011-08-01",44443,969,45.8648090815273
13611,"2011-08-01",11022,1707,6.45694200351494
13615,"2011-08-01",118116,874,135.144164759725
13627,"2011-08-01",7351,403,18.2406947890819
13628,"2011-08-01",4150,72,57.6388888888889
13629,"2011-08-01",10683,366,29.1885245901639
13633,"2011-08-01",15303,1193,12.8273260687343
13637,"2011-08-01",29463,1434,20.5460251046025
13643,"2011-08-01",26591,981,27.1060142711519
13644,"2011-08-01",56222,1091,51.5325389550871
13645,"2011-08-01",15177,702,21.6196581196581
13650,"2011-08-01",5370,589,9.11714770797963
13651,"2011-08-01",6985,997,7.00601805416249
13653,"2011-08-01",38157,145,263.151724137931
13658,"2011-08-01",12436,243,51.1769547325103
13663,"2011-08-01",10033,1295,7.74749034749035
13664,"2011-08-01",1320,2,660
13666,"2011-08-01",7336,727,10.0907840440165
13684,"2011-08-01",46294,1644,28.1593673965937
13685,"2011-08-01",14662,243,60.3374485596708
13688,"2011-08-01",9273,792,11.7083333333333
13781,"2011-08-01",33709,284,118.693661971831
13782,"2011-08-01",24931,1502,16.598535286285
13790,"2011-08-01",20464,1103,18.5530371713509
13792,"2011-08-01",18568,920,20.1826086956522
13796,"2011-08-01",22561,1179,19.1357082273113
13797,"2011-08-01",38537,1581,24.3750790638836
13805,"2011-08-01",26349,649,40.5993836671803
13890,"2011-08-01",31082,875,35.5222857142857
13892,"2011-08-01",72114,944,76.3919491525424
13893,"2011-08-01",16103,1556,10.348971722365
13894,"2011-08-01",7500,2,3750
13917,"2011-08-01",0,1,0
13930,"2011-08-01",22349,1281,17.4465261514442
13931,"2011-08-01",54751,1584,34.5650252525253
13934,"2011-08-01",50053,925,54.1113513513514
13935,"2011-08-01",144288,11,13117.0909090909
13936,"2011-08-01",107667,854,126.073770491803
13938,"2011-08-01",86175,144,598.4375
13940,"2011-08-01",82567,92,897.467391304348
14105,"2011-08-01",3015,2,1507.5
14128,"2011-08-01",0,1,0
14193,"2011-08-01",0,1,0
14339,"2011-08-01",0,1,0
14365,"2011-08-01",0,1,0
14371,"2011-08-01",3900,648,6.01851851851852
14427,"2011-08-01",0,1,0
14453,"2011-08-01",16391,196,83.6275510204082
14521,"2011-08-01",0,1,0
14618,"2011-08-01",0,1,0
14821,"2011-08-01",0,1,0
14835,"2011-08-01",0,1,0
14840,"2011-08-01",7208,990,7.28080808080808
15071,"2011-08-01",7370,181,40.7182320441989
15096,"2011-08-01",12900,1376,9.375
15159,"2011-08-01",51258,1505,34.0584717607973
15209,"2011-08-01",34393,964,35.6773858921162
15218,"2011-08-01",0,1,0
15229,"2011-08-01",0,1,0
15281,"2011-08-01",0,1,0
15285,"2011-08-01",38574,805,47.9180124223602
15358,"2011-08-01",21358,1477,14.4603926878808
15575,"2011-08-01",24210,836,28.9593301435407
15649,"2011-08-01",40670,230,176.826086956522
15735,"2011-08-01",19361,824,23.496359223301
15766,"2011-08-01",11631,32,363.46875
15840,"2011-08-01",4634,1251,3.70423661071143
15953,"2011-08-01",32539,990,32.8676767676768
15982,"2011-08-01",6440,1736,3.70967741935484
16025,"2011-08-01",3433,989,3.47118301314459
16183,"2011-08-01",0,1,0
16353,"2011-08-01",98088,282,347.829787234043
16626,"2011-08-01",0,1,0
16717,"2011-08-01",0,1,0
16738,"2011-08-01",0,1,0
16761,"2011-08-01",42890,1383,31.0122921185828
16892,"2011-08-01",0,1,0
16902,"2011-08-01",0,1,0
16909,"2011-08-01",7917,1387,5.70800288392213
17153,"2011-08-01",208722,991,210.6175580222
17158,"2011-08-01",19712,1766,11.1619479048698
17341,"2011-08-01",40000,1038,38.5356454720617
17342,"2011-08-01",0,1,0
17356,"2011-08-01",0,1,0
17370,"2011-08-01",16977,305,55.6622950819672
17598,"2011-08-01",0,1,0
17752,"2011-08-01",0,1,0
17790,"2011-08-01",0,1,0
17876,"2011-08-01",75320,940,80.1276595744681
17960,"2011-08-01",14400,1431,10.062893081761
17970,"2011-08-01",15842,1633,9.70116350275566
17989,"2011-08-01",0,1,0
18079,"2011-08-01",0,1,0
18105,"2011-08-01",8873,702,12.6396011396011
18164,"2011-08-01",35499,1353,26.2372505543237
18214,"2011-08-01",0,1,0
18223,"2011-08-01",10629,781,13.6094750320102
18375,"2011-08-01",10119,98,103.255102040816
18416,"2011-08-01",0,1,0
859,"2011-08-08",22295,3,7431.66666666667
863,"2011-08-08",2563,1442,1.77739251040222
869,"2011-08-08",15150,1420,10.669014084507
871,"2011-08-08",33455,969,34.5252837977296
880,"2011-08-08",0,1,0
881,"2011-08-08",5048,3,1682.66666666667
883,"2011-08-08",10015,853,11.7409144196952
890,"2011-08-08",17910,1766,10.1415628539071
892,"2011-08-08",10904,365,29.8739726027397
893,"2011-08-08",8620,1237,6.96847210994341
894,"2011-08-08",9225,1329,6.94130925507901
959,"2011-08-08",0,1,0
963,"2011-08-08",0,1,0
969,"2011-08-08",0,1,0
971,"2011-08-08",0,1,0
980,"2011-08-08",0,1,0
981,"2011-08-08",0,1,0
983,"2011-08-08",0,1,0
990,"2011-08-08",0,1,0
992,"2011-08-08",0,1,0
993,"2011-08-08",0,1,0
994,"2011-08-08",0,1,0
1799,"2011-08-08",5300,940,5.63829787234043
1800,"2011-08-08",5778,1105,5.2289592760181
1802,"2011-08-08",10069,1409,7.14620298083747
2022,"2011-08-08",23147,782,29.5997442455243
2031,"2011-08-08",0,1,0
2060,"2011-08-08",0,1,0
2080,"2011-08-08",0,1,0
2083,"2011-08-08",0,1,0
2155,"2011-08-08",0,1,0
2186,"2011-08-08",0,1,0
2250,"2011-08-08",0,1,0
2261,"2011-08-08",0,1,0
2286,"2011-08-08",7369,1568,4.69961734693878
2332,"2011-08-08",10387,1078,9.63543599257885
2342,"2011-08-08",11474,995,11.5316582914573
2371,"2011-08-08",0,1,0
2394,"2011-08-08",20235,1589,12.7344241661422
2673,"2011-08-08",0,1,0
2692,"2011-08-08",13587,1557,8.72639691714836
2810,"2011-08-08",3659,649,5.63790446841294
2825,"2011-08-08",0,1,0
2897,"2011-08-08",0,1,0
3004,"2011-08-08",26329,63,417.920634920635
3005,"2011-08-08",29405,564,52.136524822695
3006,"2011-08-08",22493,1468,15.3222070844687
3031,"2011-08-08",78941,366,215.685792349727
3130,"2011-08-08",69259,366,189.232240437158
3207,"2011-08-08",29317,63,465.349206349206
3278,"2011-08-08",19985,865,23.1040462427746
3384,"2011-08-08",0,1,0
3428,"2011-08-08",8348,424,19.688679245283
3431,"2011-08-08",6376,887,7.18827508455468
3432,"2011-08-08",7929,1837,4.31627653783342
3437,"2011-08-08",6613,1079,6.12882298424467
3451,"2011-08-08",0,1,0
3518,"2011-08-08",4425,2,2212.5
3547,"2011-08-08",0,1,0
3707,"2011-08-08",0,1,0
3738,"2011-08-08",11765,940,12.5159574468085
3768,"2011-08-08",3956,330,11.9878787878788
3822,"2011-08-08",5700,648,8.7962962962963
3841,"2011-08-08",40651,694,58.5749279538905
3982,"2011-08-08",2552,1767,1.4442558007923
4058,"2011-08-08",11126,749,14.8544726301736
4145,"2011-08-08",0,1,0
4216,"2011-08-08",0,1,0
4329,"2011-08-08",0,1,0
4376,"2011-08-08",2632,1837,1.43277082199238
4402,"2011-08-08",2320,1707,1.35910954891623
4404,"2011-08-08",2953,1837,1.60751224823081
4413,"2011-08-08",2365,4,591.25
4445,"2011-08-08",2616,1784,1.46636771300448
4620,"2011-08-08",0,1,0
4636,"2011-08-08",0,1,0
4652,"2011-08-08",3122,98,31.8571428571429
5034,"2011-08-08",18008,895,20.1206703910615
5097,"2011-08-08",0,1,0
5106,"2011-08-08",0,1,0
5204,"2011-08-08",49301,366,134.70218579235
5239,"2011-08-08",0,1,0
5257,"2011-08-08",9482,1766,5.36919592298981
5277,"2011-08-08",0,1,0
5309,"2011-08-08",18472,1525,12.1127868852459
5328,"2011-08-08",0,1,0
5429,"2011-08-08",0,1,0
5434,"2011-08-08",26575,169,157.248520710059
5545,"2011-08-08",10421,1291,8.07203718048025
5546,"2011-08-08",12175,1140,10.6798245614035
5587,"2011-08-08",0,1,0
5621,"2011-08-08",10157,990,10.259595959596
5694,"2011-08-08",0,1,0
5770,"2011-08-08",0,1,0
5802,"2011-08-08",24898,230,108.252173913043
5805,"2011-08-08",37613,340,110.626470588235
5828,"2011-08-08",45708,1455,31.4144329896907
5855,"2011-08-08",213123,406,524.933497536946
5928,"2011-08-08",1350,2,675
5933,"2011-08-08",5538,1568,3.53188775510204
5942,"2011-08-08",6987,491,14.2301425661914
5950,"2011-08-08",0,1,0
5977,"2011-08-08",22751,1622,14.0265104808878
5980,"2011-08-08",41999,1619,25.9413218035825
5981,"2011-08-08",48062,1544,31.1282383419689
5982,"2011-08-08",64493,1263,51.0633412509897
5984,"2011-08-08",64456,1811,35.5913859745997
5985,"2011-08-08",167852,704,238.426136363636
5987,"2011-08-08",22469,409,54.9364303178484
5989,"2011-08-08",62839,1418,44.3152327221439
5992,"2011-08-08",24875,317,78.4700315457413
5995,"2011-08-08",2900,2,1450
5996,"2011-08-08",13952,582,23.9725085910653
6009,"2011-08-08",2460,597,4.12060301507538
6010,"2011-08-08",5423,1140,4.75701754385965
6011,"2011-08-08",0,1,0
6014,"2011-08-08",15713,322,48.7981366459627
6015,"2011-08-08",20511,1105,18.5619909502262
6018,"2011-08-08",15742,459,34.2962962962963
6019,"2011-08-08",30602,1266,24.172195892575
6022,"2011-08-08",0,1,0
6023,"2011-08-08",0,1,0
6024,"2011-08-08",0,1,0
6025,"2011-08-08",62305,1416,44.0007062146893
6026,"2011-08-08",50194,1780,28.1988764044944
6032,"2011-08-08",18444,1160,15.9
6050,"2011-08-08",29281,907,32.2833517089305
6060,"2011-08-08",12853,1666,7.71488595438175
6063,"2011-08-08",37371,678,55.1194690265487
6064,"2011-08-08",18701,143,130.776223776224
6065,"2011-08-08",14266,385,37.0545454545455
6066,"2011-08-08",46603,1572,29.6456743002545
6075,"2011-08-08",23228,1774,13.0935738444194
6076,"2011-08-08",41069,1212,33.8853135313531
6078,"2011-08-08",1290,2,645
6079,"2011-08-08",7842,1111,7.05850585058506
6081,"2011-08-08",39028,1739,22.4427832087407
6082,"2011-08-08",38958,1304,29.8757668711656
6083,"2011-08-08",20605,1252,16.4576677316294
6088,"2011-08-08",0,1,0
6090,"2011-08-08",0,1,0
6124,"2011-08-08",101631,1785,56.9361344537815
6126,"2011-08-08",35484,1437,24.6931106471816
6127,"2011-08-08",71420,1250,57.136
6130,"2011-08-08",76391,1631,46.8369098712446
6136,"2011-08-08",32237,510,63.2098039215686
6145,"2011-08-08",11780,648,18.179012345679
6146,"2011-08-08",4335,1181,3.67061812023709
6149,"2011-08-08",6879,839,8.19904648390942
6152,"2011-08-08",0,1,0
6160,"2011-08-08",22690,2,11345
6169,"2011-08-08",15895,1420,11.193661971831
6176,"2011-08-08",9981,296,33.7195945945946
6179,"2011-08-08",0,1,0
6210,"2011-08-08",8071,169,47.7573964497041
6221,"2011-08-08",101454,607,167.140032948929
6235,"2011-08-08",0,1,0
6249,"2011-08-08",7694,143,53.8041958041958
6253,"2011-08-08",0,1,0
6270,"2011-08-08",8558,1353,6.32520325203252
6279,"2011-08-08",0,1,0
6296,"2011-08-08",17836,1491,11.962441314554
6297,"2011-08-08",17376,1472,11.804347826087
6298,"2011-08-08",16696,1339,12.4690067214339
6299,"2011-08-08",14042,1290,10.8852713178295
6300,"2011-08-08",11393,1204,9.46262458471761
6301,"2011-08-08",11607,1159,10.0146678170837
6302,"2011-08-08",3665,1251,2.92965627498002
6303,"2011-08-08",0,1,0
6304,"2011-08-08",2430,989,2.45702730030334
6305,"2011-08-08",6960,2,3480
6306,"2011-08-08",19558,1251,15.6338928856914
6308,"2011-08-08",10586,1353,7.82409460458241
